time angle speed
0 0 0
0.00032401084899902344 0 0
0.006428241729736328 0 0
0.011784791946411133 0 -2
0.018522977828979492 0 -2
0.024905920028686523 -1 -15
0.03229713439941406 -2 -12
0.038867950439453125 -3 -67
0.045105934143066406 -4 -125
0.053838253021240234 -6 -179
0.05951952934265137 -7 -183
0.06563973426818848 -8 -214
0.07468390464782715 -10 -228
0.08032679557800293 -12 -238
0.08660149574279785 -14 -254
0.09198451042175293 -16 -272
0.09929490089416504 -18 -282
0.10629749298095703 -20 -296
0.11522436141967773 -22 -300
0.1209409236907959 -24 -304
0.12744665145874023 -26 -306
0.134552001953125 -28 -313
0.13994765281677246 -31 -315
0.14703369140625 -33 -319
0.15401101112365723 -34 -323
0.15966796875 -37 -326
0.168565034866333 -39 -328
0.17510247230529785 -42 -332
0.18073654174804688 -44 -335
0.18780183792114258 -46 -336
0.19492363929748535 -49 -338
0.2005913257598877 -51 -342
0.20765042304992676 -53 -342
0.21465182304382324 -55 -345
0.22191953659057617 -58 -344
0.2287740707397461 -60 -343
0.23527836799621582 -63 -345
0.24381375312805176 -65 -346
0.2494945526123047 -67 -346
0.25561952590942383 -70 -345
0.26468610763549805 -72 -345
0.2703731060028076 -75 -347
0.27647995948791504 -76 -350
0.2818574905395508 -79 -349
0.28921079635620117 -81 -348
0.2958669662475586 -84 -345
0.3046720027923584 -86 -346
0.3103525638580322 -89 -348
0.31647706031799316 -90 -347
0.3252861499786377 -94 -349
0.3309659957885742 -96 -350
0.33747363090515137 -100 -351
0.34922170639038086 -103 -352
0.35680317878723145 -105 -350
0.36234378814697266 -108 -348
0.37090325355529785 -110 -351
0.3775465488433838 -112 -350
0.38381433486938477 -114 -349
0.3913564682006836 -117 -350
0.3979153633117676 -119 -349
0.40451622009277344 -121 -348
0.40991997718811035 -124 -349
0.4177544116973877 -126 -350
0.4242551326751709 -128 -350
0.4296860694885254 -130 -352
0.43579840660095215 -132 -352
0.4414637088775635 -134 -352
0.4479939937591553 -136 -351
0.45459508895874023 -138 -351
0.4599776268005371 -142 -349
0.467529296875 -144 -347
0.47423481941223145 -146 -347
0.479691743850708 -148 -350
0.4858078956604004 -150 -350
0.4914987087249756 -152 -352
0.4980018138885498 -154 -353
0.5045938491821289 -156 -351
0.5102322101593018 -159 -350
0.5175046920776367 -161 -351
0.5238008499145508 -163 -351
0.5294647216796875 -165 -349
0.5357356071472168 -167 -349
0.541395902633667 -170 -349
0.5479159355163574 -172 -349
0.5544693470001221 -174 -347
0.5598747730255127 -176 -349
0.5672330856323242 -178 -349
0.572819709777832 -181 -350
0.5792319774627686 -183 -352
0.5854978561401367 -185 -354
0.5911788940429688 -187 -355
0.5978314876556396 -189 -351
0.6045916080474854 -191 -352
0.6099841594696045 -194 -350
0.6174373626708984 -196 -348
0.6233839988708496 -198 -346
0.6292924880981445 -200 -346
0.6355366706848145 -202 -347
0.6411876678466797 -204 -348
0.6476848125457764 -206 -350
0.65437912940979 -209 -354
0.6597881317138672 -211 -353
0.6714811325073242 -215 -353
0.6808264255523682 -218 -350
0.6877727508544922 -222 -349
0.6972963809967041 -225 -348
0.7058811187744141 -228 -347
0.7149457931518555 -230 -348
0.7214422225952148 -232 -348
0.7279589176177979 -236 -352
0.7370550632476807 -238 -352
0.7428228855133057 -240 -352
0.7543127536773682 -244 -353
0.7616384029388428 -247 -350
0.7685546875 -250 -350
0.7759048938751221 -252 -348
0.7851228713989258 -255 -348
0.7907567024230957 -257 -350
0.7972238063812256 -259 -350
0.804419755935669 -261 -350
0.8098130226135254 -264 -348
0.816800594329834 -266 -350
0.824953556060791 -269 -350
0.8306128978729248 -271 -350
0.8394224643707275 -274 -353
0.8456029891967773 -276 -351
0.8512952327728271 -278 -351
0.857832670211792 -282 -351
0.8692433834075928 -285 -350
0.8783960342407227 -287 -350
0.8852860927581787 -290 -348
0.891010046005249 -292 -349
0.8998551368713379 -296 -348
0.9059691429138184 -297 -351
0.9116685390472412 -299 -352
0.9243838787078857 -304 -352
0.9298100471496582 -306 -352
0.9359381198883057 -308 -351
0.944786787033081 -311 -348
0.9504714012145996 -313 -349
0.9568612575531006 -316 -347
0.9655382633209229 -318 -347
0.9711897373199463 -321 -349
0.9786837100982666 -322 -350
0.9855427742004395 -325 -352
0.9912080764770508 -327 -354
