time angle speed
0 0 0
7.748603820800781e-05 0 0
0.014189004898071289 1 3
0.021932363510131836 1 22
0.0281832218170166 3 14
0.034438371658325195 5 184
0.042783498764038086 7 256
0.04842877388000488 9 280
0.05456948280334473 12 380
0.06360864639282227 15 433
0.06921577453613281 22 521
0.07998824119567871 25 572
0.08692169189453125 32 616
0.09551215171813965 35 649
0.10087990760803223 40 672
0.10799288749694824 46 707
0.1167144775390625 51 731
0.12344169616699219 55 752
0.12884998321533203 61 772
0.13593363761901855 66 784
0.14288735389709473 71 796
0.14855170249938965 78 819
0.15735459327697754 83 833
0.1636650562286377 88 846
0.16928625106811523 95 850
0.17621135711669922 100 856
0.18332719802856445 105 867
0.19064879417419434 113 875
0.197432279586792 118 879
0.20377373695373535 125 884
0.21169590950012207 132 892
0.21810293197631836 137 896
0.22437405586242676 143 901
0.2300434112548828 148 902
0.23927617073059082 157 905
0.24561333656311035 163 910
0.2509791851043701 169 917
0.25782179832458496 176 920
0.26648831367492676 181 919
0.2723853588104248 187 918
0.27826762199401855 194 916
0.28525280952453613 198 928
0.29410290718078613 207 925
0.29977846145629883 213 929
0.30643272399902344 219 928
0.31352972984313965 224 933
0.31896090507507324 231 932
0.32619428634643555 237 934
0.3333780765533447 243 934
0.33875560760498047 252 933
0.34775757789611816 256 936
0.3541247844696045 263 937
0.3598368167877197 269 936
0.366807222366333 275 938
0.3737518787384033 282 938
0.3794283866882324 288 941
0.3855915069580078 293 940
0.39093494415283203 299 940
0.39867067337036133 305 939
0.4048607349395752 310 939
0.41049766540527344 316 941
0.4172210693359375 321 939
0.42370176315307617 329 937
0.4293525218963623 335 940
0.4355804920196533 341 942
0.4409334659576416 346 944
0.447648286819458 352 943
0.4547421932220459 357 939
0.4603903293609619 365 939
0.4680356979370117 373 939
0.47882628440856934 382 938
0.4854698181152344 386 939
0.49084901809692383 393 947
0.49790525436401367 401 941
0.5053598880767822 405 940
0.5107126235961914 410 942
0.5175185203552246 416 941
0.5238618850708008 423 943
0.5295219421386719 429 943
0.5356574058532715 435 939
0.5412454605102539 440 943
0.5479893684387207 448 940
0.5552883148193359 452 943
0.5606710910797119 457 946
0.5673573017120361 463 943
0.573723554611206 471 942
0.5793547630310059 476 943
0.5854334831237793 480 946
0.5907740592956543 487 943
0.5975487232208252 493 943
0.6048018932342529 499 940
0.6104598045349121 505 941
0.6169719696044922 510 945
0.623704195022583 518 945
0.6294236183166504 523 946
0.6355507373809814 529 944
0.6409187316894531 535 944
0.6477398872375488 539 946
0.6546409130096436 546 945
0.6603450775146484 552 943
0.6669697761535645 557 946
0.6735622882843018 563 948
0.6789450645446777 571 942
0.6852567195892334 575 943
0.6906716823577881 580 946
0.6973731517791748 586 946
0.7044088840484619 593 946
0.7101161479949951 599 943
0.7167136669158936 605 939
0.7233874797821045 611 946
0.7287697792053223 616 947
0.7348411083221436 621 943
0.7405035495758057 627 943
0.7472445964813232 633 946
0.7544827461242676 641 944
0.7601709365844727 646 947
0.7666740417480469 652 946
0.773205041885376 657 944
0.7786428928375244 665 944
0.7848925590515137 669 944
0.7905576229095459 675 948
0.7972831726074219 680 943
0.8036243915557861 688 944
0.8100717067718506 693 942
0.8165056705474854 699 943
0.8227989673614502 705 947
0.8284769058227539 711 942
0.8357553482055664 718 944
0.8412821292877197 724 941
0.8480024337768555 729 946
0.8542430400848389 735 942
0.860745906829834 741 944
0.8675265312194824 747 946
0.8777377605438232 756 946
0.8842825889587402 763 945
0.8900778293609619 769 937
0.8966991901397705 775 944
0.9034483432769775 782 946
0.9099118709564209 788 947
0.9164371490478516 793 941
0.9223418235778809 799 943
0.9282491207122803 805 947
0.9344549179077148 811 947
0.9400928020477295 816 942
0.9466094970703125 822 943
0.9529404640197754 828 947
0.959618091583252 835 948
0.9660677909851074 841 941
0.971721887588501 847 946
0.9781050682067871 852 945
0.9843430519104004 858 944
0.9900045394897461 863 946
0.9964497089385986 869 942
