time angle speed
0 0 0
8.249282836914062e-05 0 0
0.006476879119873047 -1 -2
0.013196706771850586 -1 -2
0.019517898559570312 -1 -7
0.02536797523498535 -1 -7
0.03235030174255371 -1 -7
0.039458274841308594 -2 -53
0.04651927947998047 -3 -76
0.05366683006286621 -3 -91
0.06052136421203613 -5 -70
0.06928014755249023 -5 -88
0.07471561431884766 -6 -106
0.0808558464050293 -7 -114
0.0896751880645752 -8 -120
0.09532785415649414 -9 -129
0.10167813301086426 -10 -137
0.11038732528686523 -11 -139
0.11605572700500488 -12 -143
0.1225578784942627 -13 -144
0.12964701652526855 -14 -145
0.13765883445739746 -15 -146
0.14403319358825684 -16 -149
0.15029644966125488 -17 -152
0.15593647956848145 -18 -153
0.16516685485839844 -19 -155
0.17137765884399414 -20 -154
0.17676091194152832 -21 -154
0.18375039100646973 -23 -154
0.192427396774292 -23 -154
0.1987438201904297 -24 -157
0.20434951782226562 -25 -157
0.21128058433532715 -26 -158
0.21666526794433594 -27 -159
0.2258908748626709 -29 -158
0.23238706588745117 -30 -159
0.23867130279541016 -31 -161
0.2462172508239746 -32 -165
0.2527744770050049 -33 -166
0.2593498229980469 -34 -165
0.2647573947906494 -36 -162
0.27371907234191895 -36 -159
0.28008437156677246 -37 -159
0.2857975959777832 -39 -162
0.2928593158721924 -39 -164
0.29998302459716797 -41 -164
0.3056333065032959 -42 -162
0.3145415782928467 -43 -161
0.32065725326538086 -44 -158
0.32633233070373535 -45 -159
0.3328268527984619 -47 -159
0.341444730758667 -48 -160
0.34680652618408203 -49 -162
0.3536529541015625 -50 -161
0.3623776435852051 -51 -160
0.3725290298461914 -53 -159
0.3792378902435303 -54 -161
0.3863978385925293 -55 -164
0.3932511806488037 -56 -165
0.39986729621887207 -57 -166
0.40728282928466797 -58 -161
0.413895845413208 -59 -163
0.4201629161834717 -60 -162
0.42586660385131836 -61 -164
0.4323282241821289 -62 -166
0.43877148628234863 -63 -166
0.44442009925842285 -64 -165
0.4505190849304199 -65 -164
0.45726895332336426 -67 -161
0.46397995948791504 -67 -159
0.4702305793762207 -69 -160
0.47588038444519043 -69 -162
0.48235583305358887 -71 -161
0.4886770248413086 -71 -162
0.49433016777038574 -72 -161
0.500464677810669 -73 -160
0.5071675777435303 -75 -159
0.5137662887573242 -75 -159
0.520164966583252 -77 -161
0.5258326530456543 -77 -163
0.5323333740234375 -79 -163
0.5382599830627441 -79 -163
0.5443298816680908 -81 -162
0.550471305847168 -81 -161
0.5560710430145264 -83 -161
0.5636768341064453 -83 -161
0.5700857639312744 -85 -162
0.5757510662078857 -85 -162
0.5823531150817871 -87 -163
0.5886678695678711 -87 -162
0.5943052768707275 -89 -161
0.6004741191864014 -89 -163
0.6061341762542725 -91 -161
0.6136841773986816 -91 -164
0.6199579238891602 -93 -164
0.6256179809570312 -94 -164
0.631976842880249 -95 -164
0.6381590366363525 -96 -161
0.6441023349761963 -97 -160
0.650346040725708 -97 -159
0.6559937000274658 -99 -161
0.6634161472320557 -99 -163
0.6697604656219482 -101 -163
0.6754324436187744 -102 -165
0.6816444396972656 -103 -162
0.6872034072875977 -104 -160
0.6946091651916504 -105 -160
0.7008771896362305 -106 -159
0.7065362930297852 -107 -163
0.7141649723052979 -108 -163
0.7203683853149414 -109 -164
0.7260031700134277 -110 -162
0.7325279712677002 -111 -161
0.7388615608215332 -112 -160
0.7445034980773926 -113 -160
0.7506556510925293 -114 -162
0.7562992572784424 -115 -161
0.7640793323516846 -117 -162
0.7742860317230225 -118 -162
0.7805514335632324 -119 -162
0.7862148284912109 -120 -160
0.792870044708252 -121 -161
0.7996129989624023 -122 -163
0.8052759170532227 -123 -163
0.8125393390655518 -124 -163
0.8192355632781982 -125 -163
0.824653148651123 -126 -161
0.8311483860015869 -127 -160
0.8365726470947266 -128 -161
0.8432891368865967 -129 -162
0.8496396541595459 -130 -163
0.8553440570831299 -131 -164
0.863520622253418 -132 -162
0.8698663711547852 -133 -160
0.8755302429199219 -134 -160
0.8820712566375732 -135 -160
0.8876538276672363 -136 -162
0.8940086364746094 -137 -163
0.9002687931060791 -138 -164
0.9059081077575684 -139 -163
0.9133148193359375 -140 -161
0.9196853637695312 -141 -160
0.925337553024292 -143 -158
0.9355227947235107 -144 -160
0.9421195983886719 -145 -162
0.9476990699768066 -146 -165
0.9540481567382812 -147 -165
0.9604487419128418 -148 -161
0.9671728610992432 -149 -160
0.9738259315490723 -150 -160
0.9801812171936035 -151 -161
0.9858362674713135 -152 -165
0.9923770427703857 -153 -165
0.9988348484039307 -154 -166
