time angle speed
0 0 0
0.00032138824462890625 0 0
0.00667119026184082 0 0
0.011993885040283203 0 3
0.01804184913635254 1 25
0.023711442947387695 2 15
0.032355308532714844 4 70
0.0431370735168457 6 192
0.04973769187927246 9 264
0.058530569076538086 10 291
0.06387686729431152 13 306
0.07085776329040527 14 337
0.07762813568115234 18 365
0.08326888084411621 20 389
0.09049725532531738 22 398
0.09728574752807617 27 417
0.1054236888885498 30 432
0.11148357391357422 32 444
0.11765217781066895 35 459
0.1268315315246582 40 465
0.13250732421875 42 475
0.1386559009552002 46 480
0.14399957656860352 48 493
0.15131115913391113 52 495
0.1603837013244629 56 499
0.16670632362365723 59 508
0.17233896255493164 63 508
0.17928004264831543 66 514
0.18642497062683105 69 513
0.19183850288391113 73 520
0.19872617721557617 77 522
0.20747947692871094 80 528
0.21314787864685059 84 525
0.2197871208190918 87 531
0.22685647010803223 91 531
0.23253273963928223 94 534
0.2395319938659668 98 531
0.24665069580078125 101 532
0.25203800201416016 105 533
0.25904297828674316 110 541
0.2674252986907959 113 542
0.2730884552001953 116 543
0.2797384262084961 121 540
0.2884221076965332 124 539
0.2937965393066406 127 538
0.30060315132141113 132 541
0.3093392848968506 136 544
0.31537723541259766 139 545
0.3213355541229248 143 544
0.3280665874481201 145 543
0.3337438106536865 150 543
0.3430135250091553 154 544
0.3495168685913086 157 543
0.3554387092590332 160 542
0.3614969253540039 165 544
0.3703005313873291 168 544
0.37665677070617676 171 547
0.38205862045288086 176 542
0.38908910751342773 180 543
0.3976724147796631 183 545
0.4033677577972412 186 545
0.4098813533782959 191 545
0.41776490211486816 194 544
0.4234142303466797 198 544
0.4299337863922119 201 546
0.440554141998291 206 547
0.4473857879638672 210 542
0.45305752754211426 214 548
0.45978713035583496 217 543
0.4672696590423584 222 545
0.4729278087615967 225 542
0.47930264472961426 228 542
0.48485350608825684 231 546
0.49126148223876953 234 547
0.49750518798828125 238 548
0.5031788349151611 241 545
0.5096108913421631 244 545
0.5169134140014648 249 541
0.5226061344146729 252 542
0.5288553237915039 255 544
0.5343446731567383 259 550
0.5409395694732666 261 550
0.5471854209899902 265 543
0.5528113842010498 268 546
0.5591683387756348 272 544
0.5647950172424316 275 547
0.5720345973968506 279 547
0.5784869194030762 282 549
0.5838344097137451 286 548
0.5906460285186768 288 547
0.597008466720581 292 545
0.6026475429534912 296 542
0.6088700294494629 299 546
0.6143839359283447 302 547
0.6218905448913574 306 551
0.6279497146606445 309 543
0.6336064338684082 312 547
0.6404480934143066 315 544
0.6469848155975342 320 546
0.6526448726654053 323 548
0.658865213394165 326 545
0.6643555164337158 330 548
0.671851634979248 333 547
0.6778914928436279 336 546
0.6835317611694336 340 541
0.6900146007537842 343 544
0.6967043876647949 346 542
0.7024013996124268 350 551
0.7085037231445312 352 548
0.7138361930847168 357 551
0.7214963436126709 360 545
0.7276549339294434 364 543
0.7333576679229736 367 543
0.7398703098297119 370 545
0.7464423179626465 373 547
0.7518296241760254 378 547
0.7580547332763672 380 548
0.763709545135498 383 545
0.7712960243225098 388 546
0.7776749134063721 391 547
0.7833340167999268 395 545
0.7908668518066406 397 545
0.79709792137146 402 549
0.8027281761169434 405 550
0.8090267181396484 408 545
0.814476490020752 412 547
0.8223052024841309 416 543
0.8284661769866943 418 547
0.8338363170623779 421 547
0.8439555168151855 428 547
0.8509137630462646 430 548
0.8572850227355957 434 550
0.8629434108734131 438 546
0.86954665184021 441 545
0.8770613670349121 446 546
0.8827345371246338 449 548
0.8890328407287598 452 544
0.8944530487060547 455 548
0.9010927677154541 458 543
0.9074749946594238 462 547
0.9131343364715576 465 543
0.9195857048034668 468 545
0.9269402027130127 473 549
0.9326202869415283 476 547
0.9390902519226074 479 550
0.9445204734802246 482 545
0.9510984420776367 486 543
0.9573695659637451 489 541
0.9630160331726074 492 547
0.9695227146148682 496 543
0.9768729209899902 500 548
0.9825477600097656 503 546
0.9887363910675049 506 549
0.994314432144165 510 546
