time angle speed
0 0 0
0.0022306442260742188 0 0
0.005969047546386719 -1 -2
0.010673284530639648 -1 -2
0.014447689056396484 -1 -2
0.01887202262878418 -1 -6
0.022439002990722656 -1 -13
0.029152631759643555 -2 -13
0.033625125885009766 -2 -28
0.03979992866516113 -3 -61
0.0434565544128418 -3 -84
0.04772472381591797 -4 -26
0.0523524284362793 -4 -83
0.05860471725463867 -5 -118
0.06443190574645996 -6 -142
0.06895661354064941 -7 -146
0.07251262664794922 -8 -152
0.07633352279663086 -8 -166
0.08081722259521484 -9 -173
0.08643937110900879 -11 -186
0.0947256088256836 -12 -191
0.09917044639587402 -13 -193
0.1028892993927002 -14 -194
0.10690951347351074 -15 -197
0.11244320869445801 -16 -198
0.11620521545410156 -16 -205
0.12092280387878418 -18 -206
0.12747406959533691 -18 -212
0.1314835548400879 -20 -213
0.13498353958129883 -20 -217
0.13962411880493164 -21 -219
0.1431446075439453 -22 -222
0.14997220039367676 -24 -224
0.15357255935668945 -24 -225
0.15786314010620117 -25 -227
0.16165971755981445 -26 -228
0.16690564155578613 -28 -230
0.17107820510864258 -28 -232
0.1748354434967041 -30 -232
0.18018031120300293 -30 -234
0.18375754356384277 -32 -235
0.18999147415161133 -33 -236
0.19357085227966309 -34 -239
0.19788575172424316 -35 -238
0.20379924774169922 -36 -238
0.20829153060913086 -37 -240
0.21193504333496094 -38 -238
0.2157607078552246 -40 -238
0.22029495239257812 -40 -239
0.22596240043640137 -42 -240
0.2304706573486328 -43 -239
0.23414325714111328 -44 -242
0.23854756355285645 -45 -238
0.2421259880065918 -46 -238
0.2488701343536377 -47 -240
0.2524425983428955 -48 -239
0.25622129440307617 -49 -241
0.26068115234375 -50 -242
0.26442861557006836 -52 -244
0.2703406810760498 -53 -244
0.27401161193847656 -53 -242
0.2784149646759033 -55 -244
0.28426218032836914 -56 -244
0.2886323928833008 -57 -243
0.2922041416168213 -58 -243
0.2959749698638916 -59 -244
0.3004343509674072 -60 -244
0.30609655380249023 -62 -245
0.31075549125671387 -62 -245
0.31453680992126465 -64 -245
0.3188498020172119 -64 -244
0.3246438503265381 -66 -244
0.3290069103240967 -67 -243
0.3326296806335449 -68 -242
0.3363809585571289 -69 -243
0.3408639430999756 -70 -241
0.34694361686706543 -71 -242
0.3510777950286865 -72 -242
0.3548390865325928 -73 -243
0.3591341972351074 -74 -242
0.3626978397369385 -75 -242
0.3689112663269043 -76 -244
0.3725013732910156 -78 -243
0.376234769821167 -78 -245
0.3825855255126953 -80 -247
0.38634467124938965 -81 -249
0.3908259868621826 -82 -250
0.39455199241638184 -83 -250
0.3988761901855469 -84 -248
0.4048006534576416 -86 -249
0.40912938117980957 -86 -247
0.41268157958984375 -88 -247
0.41680479049682617 -88 -245
0.42093920707702637 -90 -244
0.4274895191192627 -91 -244
0.4315061569213867 -92 -244
0.43503236770629883 -93 -243
0.4398937225341797 -94 -243
0.4435553550720215 -95 -244
0.44944143295288086 -96 -241
0.45290064811706543 -97 -242
0.45690155029296875 -98 -245
0.4630885124206543 -100 -245
0.4676170349121094 -100 -244
0.47115659713745117 -102 -245
0.4749476909637451 -102 -248
0.4815175533294678 -104 -246
0.4853968620300293 -105 -250
0.49269938468933105 -107 -245
0.4985218048095703 -108 -247
0.5021171569824219 -110 -247
0.5083115100860596 -111 -246
0.5119307041168213 -112 -245
0.5157296657562256 -113 -245
0.5216550827026367 -114 -245
0.5251538753509521 -115 -244
0.529860258102417 -116 -245
0.5355644226074219 -117 -245
0.5400505065917969 -118 -243
0.5436685085296631 -119 -243
0.5483119487762451 -121 -244
0.5519187450408936 -121 -243
0.558518648147583 -123 -243
0.5621018409729004 -124 -245
0.565882682800293 -125 -245
0.5705251693725586 -126 -246
0.5742886066436768 -127 -247
0.5802075862884521 -128 -245
0.583798885345459 -129 -247
0.5882720947265625 -130 -246
0.5940454006195068 -132 -246
0.5984630584716797 -133 -245
0.6020739078521729 -134 -245
0.6058497428894043 -135 -247
0.6123611927032471 -136 -245
0.6161339282989502 -138 -245
0.6206040382385254 -138 -243
0.6243715286254883 -140 -243
0.6286544799804688 -140 -241
0.6345357894897461 -142 -243
0.638873815536499 -143 -243
0.6424415111541748 -144 -243
0.6462059020996094 -145 -246
0.650684118270874 -146 -244
0.6563262939453125 -147 -245
0.6608307361602783 -148 -246
0.6645870208740234 -149 -244
0.6690425872802734 -150 -245
0.6726164817810059 -151 -247
0.6787810325622559 -153 -246
0.6823647022247314 -154 -246
0.6861259937286377 -155 -247
0.6915981769561768 -156 -247
0.6951272487640381 -157 -246
0.7000060081481934 -158 -246
0.7036058902740479 -158 -245
0.7080907821655273 -160 -247
0.7117147445678711 -160 -242
0.7154552936553955 -162 -244
0.719987154006958 -162 -242
0.7235808372497559 -164 -244
0.7278623580932617 -164 -242
0.7318689823150635 -166 -243
0.7356381416320801 -166 -245
0.7408785820007324 -168 -243
0.7447094917297363 -169 -245
0.7490372657775879 -170 -245
0.7525975704193115 -171 -244
0.7563610076904297 -172 -244
0.760828971862793 -173 -245
0.764568567276001 -174 -246
0.7688374519348145 -175 -244
0.772406816482544 -176 -248
0.7761595249176025 -177 -245
0.7807629108428955 -178 -246
0.7845313549041748 -179 -246
0.789013147354126 -180 -246
0.7938473224639893 -181 -248
0.7983534336090088 -182 -247
0.8019258975982666 -183 -247
0.805753231048584 -184 -247
0.8102738857269287 -184 -245
0.8138682842254639 -186 -246
0.8183512687683105 -187 -241
0.821951150894165 -188 -243
0.8257129192352295 -189 -242
0.8303878307342529 -190 -242
0.8340685367584229 -190 -244
0.8384847640991211 -192 -242
0.8430681228637695 -193 -242
0.8475654125213623 -194 -245
0.8515477180480957 -195 -246
0.8550794124603271 -196 -243
0.8596611022949219 -197 -245
0.8634178638458252 -198 -245
0.8676834106445312 -199 -248
0.8714785575866699 -200 -244
0.8750176429748535 -201 -245
0.8796041011810303 -202 -249
0.8831045627593994 -203 -247
0.8876080513000488 -204 -247
0.896125316619873 -206 -246
0.9008874893188477 -207 -246
0.9046463966369629 -208 -244
0.9094984531402588 -209 -246
0.913020133972168 -210 -241
0.9169623851776123 -211 -243
0.9214005470275879 -212 -243
0.9249494075775146 -213 -242
0.9295241832733154 -214 -243
0.933037519454956 -215 -242
0.9374692440032959 -216 -246
0.9410786628723145 -217 -243
0.9458715915679932 -218 -244
0.9503731727600098 -219 -246
0.9540364742279053 -220 -245
0.958615779876709 -221 -246
0.9621844291687012 -222 -244
0.9659485816955566 -223 -247
0.9705686569213867 -224 -248
0.9743437767028809 -225 -246
0.9786531925201416 -226 -246
0.9822590351104736 -227 -245
0.9860336780548096 -228 -246
0.9905614852905273 -229 -245
0.9950716495513916 -230 -245
0.9998178482055664 -231 -245
