time angle speed
0 0 0
0.002234220504760742 0 0
0.008230447769165039 0 3
0.011773347854614258 0 8
0.015496969223022461 1 73
0.02346181869506836 2 42
0.02967977523803711 3 192
0.035425424575805664 5 138
0.03984808921813965 6 272
0.04477572441101074 9 263
0.05102801322937012 11 327
0.05490374565124512 13 393
0.06087923049926758 15 406
0.06461381912231445 17 437
0.06889653205871582 20 473
0.07471442222595215 22 499
0.07901811599731445 25 516
0.08262825012207031 27 532
0.08638143539428711 29 553
0.0910041332244873 33 577
0.09755396842956543 38 599
0.10490679740905762 40 611
0.10967826843261719 43 628
0.1133873462677002 45 650
0.1191413402557373 49 661
0.12269425392150879 52 669
0.126906156539917 55 683
0.13344812393188477 59 689
0.13774847984313965 62 698
0.1415855884552002 65 699
0.14508581161499023 68 707
0.15001225471496582 71 723
0.15563440322875977 75 730
0.16011667251586914 78 732
0.16370344161987305 81 741
0.1682286262512207 84 743
0.17186236381530762 87 753
0.1784381866455078 93 754
0.18200469017028809 95 760
0.18574976921081543 99 767
0.19042491912841797 103 769
0.194105863571167 104 774
0.2000741958618164 109 774
0.20366358757019043 112 780
0.20953726768493652 117 785
0.21312737464904785 120 789
0.21761703491210938 123 794
0.22354364395141602 128 794
0.22811079025268555 131 797
0.2317190170288086 134 798
0.23544859886169434 137 799
0.23987770080566406 141 801
0.24559354782104492 146 806
0.25014185905456543 149 810
0.25373220443725586 152 810
0.2582559585571289 155 810
0.26186704635620117 159 810
0.26767659187316895 163 811
0.2716348171234131 167 813
0.2754089832305908 170 820
0.2817208766937256 175 817
0.2854933738708496 178 820
0.2899930477142334 181 821
0.29358792304992676 185 823
0.298065185546875 188 817
0.3037731647491455 193 825
0.30826258659362793 197 825
0.31186389923095703 200 824
0.3156471252441406 203 827
0.3203105926513672 209 827
0.3259620666503906 213 824
0.33058953285217285 216 826
0.33435559272766113 220 829
0.338731050491333 223 828
0.34229445457458496 228 830
0.3489212989807129 231 831
0.35247325897216797 235 830
0.3562164306640625 238 832
0.3606746196746826 241 834
0.36444568634033203 246 834
0.37032008171081543 249 835
0.37401580810546875 251 831
0.37842845916748047 258 832
0.38428235054016113 259 837
0.38881826400756836 265 837
0.3923795223236084 268 836
0.39611363410949707 271 838
0.4006204605102539 276 835
0.40626955032348633 279 829
0.4108419418334961 283 833
0.4145817756652832 286 833
0.41886448860168457 290 838
0.4247016906738281 295 837
0.42900848388671875 298 838
0.4326052665710449 301 833
0.4363393783569336 305 835
0.44079065322875977 308 838
0.44643163681030273 313 837
0.45111989974975586 317 838
0.454913854598999 321 838
0.46027326583862305 323 838
0.4639897346496582 327 835
0.46996450424194336 331 835
0.47356343269348145 335 837
0.47785401344299316 338 842
0.4837653636932373 343 837
0.4882619380950928 347 837
0.491924524307251 350 839
0.49567675590515137 353 838
0.5029149055480957 362 841
0.5100483894348145 365 841
0.5136408805847168 368 843
0.5194532871246338 373 841
0.5230445861816406 377 838
0.5274937152862549 380 839
0.5334348678588867 385 840
0.5377697944641113 389 837
0.5415539741516113 392 837
0.5450875759124756 395 837
0.5496361255645752 399 835
0.5531468391418457 403 834
0.5598676204681396 407 840
0.5634961128234863 410 841
0.5677785873413086 414 839
0.571758508682251 417 837
0.5775370597839355 422 833
0.5815553665161133 425 837
0.5851290225982666 429 838
0.5917520523071289 434 840
0.595543384552002 437 840
0.6000411510467529 441 840
0.6036443710327148 444 839
0.6080880165100098 447 839
0.6137607097625732 452 837
0.6182389259338379 455 837
0.6218183040618896 459 842
0.6255795955657959 462 839
0.6302473545074463 466 837
0.6358828544616699 472 840
0.6403634548187256 476 840
0.6440243721008301 477 840
0.6484322547912598 483 843
0.6519873142242432 484 844
0.6585531234741211 491 838
0.6621146202087402 494 835
0.6658697128295898 497 837
0.6703581809997559 501 838
0.6740074157714844 503 839
0.6798944473266602 508 840
0.6836180686950684 511 840
0.6894769668579102 516 838
0.6930480003356934 519 838
0.6974935531616211 523 837
0.7010383605957031 528 840
0.7076091766357422 531 841
0.7115738391876221 535 840
0.7150759696960449 538 841
0.7197747230529785 541 840
0.7254266738891602 546 835
0.729973554611206 550 840
0.7335522174835205 553 841
0.7378387451171875 557 842
0.7416701316833496 560 843
0.7484302520751953 567 842
0.7520046234130859 568 838
0.755772590637207 573 840
0.7602598667144775 575 839
0.7638359069824219 578 842
0.7697939872741699 583 840
0.773430585861206 587 839
0.7776985168457031 590 838
0.7835733890533447 595 839
0.7878501415252686 599 842
0.7916533946990967 602 844
0.7954788208007812 605 841
0.799978494644165 609 844
0.8056557178497314 613 836
0.8103363513946533 619 838
0.813988447189331 620 837
0.8183770179748535 625 841
0.8219351768493652 627 838
0.8284926414489746 634 840
0.8320813179016113 635 839
0.8358745574951172 641 839
0.8405144214630127 644 840
0.844245433807373 645 840
0.8501157760620117 651 842
0.8536820411682129 654 843
0.8581218719482422 657 837
0.8638021945953369 662 839
0.868445873260498 667 840
0.8720488548278809 669 840
0.8758106231689453 674 841
0.8821370601654053 679 842
0.8859028816223145 683 841
0.8903920650482178 686 841
0.8940436840057373 687 837
0.8984348773956299 693 839
0.9084651470184326 701 841
0.912067174911499 703 841
0.91581130027771 708 837
0.9223136901855469 713 839
0.9261636734008789 716 840
0.930903434753418 719 839
0.9346473217010498 723 843
0.9389746189117432 726 841
0.9447252750396729 731 837
0.9490616321563721 735 835
0.952622652053833 738 837
0.9563536643981934 741 841
0.9608211517333984 745 839
0.9668421745300293 750 846
0.9711160659790039 753 841
0.9748697280883789 756 840
0.9794600009918213 760 835
0.9829232692718506 763 842
0.9889969825744629 768 839
0.9925355911254883 771 843
0.9963006973266602 775 840
