time angle speed
0 0 0
0.0024123191833496094 0 0
0.007450580596923828 -1 -2
0.012550592422485352 -1 -2
0.01720595359802246 -1 -6
0.02104926109313965 -2 -40
0.02558159828186035 -2 -12
0.031400203704833984 -3 -68
0.035996437072753906 -5 -144
0.03959846496582031 -6 -90
0.044091224670410156 -7 -227
0.04788064956665039 -8 -290
0.05431866645812988 -10 -287
0.05810117721557617 -12 -334
0.06159520149230957 -13 -372
0.06652426719665527 -15 -395
0.07283234596252441 -21 -439
0.08056449890136719 -22 -472
0.08511137962341309 -25 -496
0.09096693992614746 -28 -507
0.09544658660888672 -31 -520
0.09901213645935059 -33 -536
0.10278010368347168 -35 -549
0.10728001594543457 -37 -564
0.11333942413330078 -41 -577
0.11744236946105957 -43 -591
0.12127232551574707 -46 -597
0.12602758407592773 -48 -606
0.12955617904663086 -51 -619
0.13646221160888672 -55 -629
0.1400763988494873 -57 -630
0.14475607872009277 -62 -641
0.15053844451904297 -64 -650
0.1549220085144043 -68 -656
0.1585063934326172 -69 -659
0.16230392456054688 -73 -671
0.16686272621154785 -77 -672
0.17252635955810547 -80 -680
0.17703676223754883 -83 -683
0.18076801300048828 -85 -684
0.18524718284606934 -88 -686
0.18879151344299316 -93 -694
0.19536495208740234 -95 -700
0.19893383979797363 -98 -701
0.20269155502319336 -101 -708
0.20717406272888184 -104 -710
0.2109518051147461 -108 -706
0.21695566177368164 -111 -711
0.22263741493225098 -115 -715
0.2271099090576172 -118 -717
0.23087859153747559 -121 -722
0.23520612716674805 -124 -725
0.23878049850463867 -127 -725
0.24501800537109375 -131 -726
0.24860572814941406 -134 -724
0.2523949146270752 -137 -724
0.25882744789123535 -141 -729
0.26259708404541016 -144 -730
0.26711153984069824 -147 -732
0.27092719078063965 -150 -731
0.27542543411254883 -153 -736
0.28124547004699707 -157 -733
0.28644514083862305 -162 -733
0.2907428741455078 -165 -735
0.29508471488952637 -168 -740
0.2986750602722168 -172 -741
0.30547404289245605 -175 -743
0.3090379238128662 -178 -739
0.3127889633178711 -181 -740
0.3172609806060791 -184 -738
0.32102060317993164 -189 -742
0.3268914222717285 -192 -742
0.3306870460510254 -193 -745
0.33512139320373535 -199 -745
0.3409695625305176 -202 -745
0.34530162811279297 -205 -739
0.348895788192749 -208 -741
0.352628231048584 -211 -742
0.35711050033569336 -215 -746
0.3627660274505615 -219 -745
0.36745786666870117 -221 -750
0.37122058868408203 -225 -744
0.37552905082702637 -227 -743
0.3790881633758545 -232 -745
0.3859245777130127 -235 -747
0.3894479274749756 -238 -747
0.39392757415771484 -241 -748
0.3975048065185547 -244 -751
0.4012742042541504 -249 -748
0.4073798656463623 -251 -745
0.41114306449890137 -254 -745
0.41544246673583984 -259 -746
0.42133665084838867 -262 -748
0.426281213760376 -265 -750
0.4299471378326416 -268 -749
0.4342343807220459 -271 -748
0.4387991428375244 -275 -749
0.44420409202575684 -278 -745
0.45027947425842285 -283 -746
0.4548330307006836 -287 -747
0.45841217041015625 -289 -749
0.4621918201446533 -293 -752
0.46672916412353516 -295 -751
0.4747462272644043 -304 -745
0.48082923889160156 -307 -747
0.48541784286499023 -310 -749
0.49123573303222656 -314 -751
0.49605488777160645 -317 -751
0.4995849132537842 -320 -750
0.5041332244873047 -323 -749
0.508098840713501 -326 -746
0.5147068500518799 -331 -747
0.5183115005493164 -334 -750
0.5221025943756104 -337 -750
0.5266129970550537 -340 -754
0.530210018157959 -343 -747
0.5364460945129395 -347 -748
0.5400512218475342 -350 -748
0.5446822643280029 -353 -748
0.5505039691925049 -358 -750
0.5549354553222656 -362 -754
0.5585391521453857 -364 -754
0.5623137950897217 -368 -749
0.5668396949768066 -373 -748
0.5724995136260986 -376 -749
0.5770041942596436 -379 -747
0.5807766914367676 -382 -748
0.5851538181304932 -385 -753
0.5887577533721924 -389 -754
0.5953948497772217 -392 -752
0.5989561080932617 -395 -751
0.6027431488037109 -398 -748
0.6074001789093018 -401 -750
0.611151933670044 -406 -747
0.6170175075531006 -409 -752
0.62078857421875 -412 -751
0.6250989437103271 -416 -751
0.6309654712677002 -419 -750
0.6352667808532715 -422 -748
0.6388108730316162 -425 -746
0.6425774097442627 -428 -747
0.6470894813537598 -433 -750
0.6527752876281738 -436 -752
0.6572651863098145 -439 -752
0.6610383987426758 -442 -746
0.6655271053314209 -445 -748
0.6690800189971924 -449 -749
0.6759378910064697 -452 -748
0.6794910430908203 -455 -750
0.6841123104095459 -458 -752
0.6879220008850098 -461 -753
0.6914408206939697 -466 -750
0.697324275970459 -469 -747
0.701073169708252 -472 -747
0.7073209285736084 -476 -748
0.7111432552337646 -479 -748
0.7154643535614014 -482 -753
0.7190308570861816 -485 -751
0.7227828502655029 -488 -752
0.7295615673065186 -493 -747
0.7340812683105469 -496 -746
0.7378973960876465 -499 -750
0.74141526222229 -502 -750
0.7459707260131836 -505 -752
0.7515578269958496 -509 -751
0.7562878131866455 -512 -753
0.759972333908081 -515 -750
0.7642500400543213 -518 -747
0.7680909633636475 -521 -750
0.7746798992156982 -526 -748
0.7782700061798096 -529 -754
0.782041072845459 -532 -752
0.7867038249969482 -535 -750
0.7903015613555908 -538 -745
0.796673059463501 -542 -748
0.8002533912658691 -545 -745
0.8067326545715332 -550 -752
0.8104457855224609 -553 -751
0.8148486614227295 -557 -753
0.8184049129486084 -559 -752
0.8221969604492188 -563 -750
0.8278913497924805 -566 -749
0.8314416408538818 -569 -746
0.8360152244567871 -572 -748
0.8395547866821289 -575 -750
0.8440616130828857 -578 -749
0.8480186462402344 -581 -753
0.8515610694885254 -584 -752
0.8562862873077393 -587 -748
0.8599436283111572 -590 -748
0.8642361164093018 -593 -750
0.8680527210235596 -596 -748
0.871570348739624 -604 -755
0.8808705806732178 -607 -750
0.8853244781494141 -610 -747
0.8889098167419434 -613 -749
0.8926711082458496 -616 -749
0.8973371982574463 -619 -750
0.9010858535766602 -622 -751
0.9059276580810547 -625 -753
0.9094803333282471 -628 -753
0.9139385223388672 -631 -752
0.9176070690155029 -634 -749
0.9213840961456299 -637 -747
0.9261288642883301 -640 -747
0.9309134483337402 -645 -749
0.9352395534515381 -647 -751
0.9388284683227539 -650 -752
0.9425921440124512 -653 -751
0.9470868110656738 -657 -754
0.9508247375488281 -659 -750
0.955111026763916 -662 -747
0.9586889743804932 -665 -748
0.9624297618865967 -669 -750
0.967087984085083 -671 -748
0.9708704948425293 -675 -755
0.9751865863800049 -677 -755
0.9799914360046387 -681 -752
0.9843161106109619 -683 -749
0.9881300926208496 -687 -746
0.991879940032959 -689 -747
0.9963319301605225 -693 -751
0.9999880790710449 -695 -752
